"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","AMA.exchange.rate","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","X.Agriculture..hunting..forestry..fishing..ISIC.A.B..","Changes.in.inventories","Construction..ISIC.F.","Exports.of.goods.and.services","Final.consumption.expenditure","General.government.final.consumption.expenditure","Gross.capital.formation","Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.","Household.consumption.expenditure..including.Non.profit.institutions.serving.households.","Imports.of.goods.and.services","Manufacturing..ISIC.D.","X.Mining..Manufacturing..Utilities..ISIC.C.E..","Other.Activities..ISIC.J.P.","Total.Value.Added","X.Transport..storage.and.communication..ISIC.I..","X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military expenditure (% of GDP)"
"5130","United States of America",1991,"rightist","rightist","yes","yes","Western Europe and North America",1,1,251560189," US Dollar ",24236,85961076923,-3.95e+08,2.34e+11,5.95e+11,4.95e+12,1e+12,1.24e+12,1.24e+12,3.94e+12,6.24e+11,1.05e+12,1.29e+12,3.07e+12,6.17e+12,5.62e+11,9.35e+11,6.1e+12,6.16e+12,4.883429398
"5131","United States of America",1992,"rightist","rightist","yes","yes","Western Europe and North America",1,1,255175339," US Dollar ",25220,93312461538,1.6328e+10,2.35e+11,6.33e+11,5.25e+12,1.05e+12,1.31e+12,1.29e+12,4.2e+12,6.68e+11,1.08e+12,1.32e+12,3.27e+12,6.5e+12,5.91e+11,9.8e+11,6.44e+12,6.52e+12,4.970466808
"5132","United States of America",1993,"centrist","centrist","yes","yes","Western Europe and North America",1,1,258779753," US Dollar ",26021,90472153846,2.0814e+10,2.5e+11,6.55e+11,5.53e+12,1.07e+12,1.4e+12,1.38e+12,4.45e+12,7.2e+11,1.13e+12,1.38e+12,3.44e+12,6.81e+12,6.28e+11,1.03e+12,6.73e+12,6.86e+12,4.604350295
"5133","United States of America",1994,"centrist","centrist","yes","yes","Western Europe and North America",1,1,262273589," US Dollar ",27339,98993076923,6.3785e+10,2.76e+11,7.21e+11,5.83e+12,1.11e+12,1.55e+12,1.49e+12,4.72e+12,8.13e+11,1.23e+12,1.48e+12,3.59e+12,7.24e+12,6.75e+11,1.11e+12,7.17e+12,7.29e+12,4.215264675
"5134","United States of America",1995,"centrist","centrist","yes","yes","Western Europe and North America",1,1,265660556," US Dollar ",28513,91725230769,3.1174e+10,2.92e+11,8.13e+11,6.1e+12,1.14e+12,1.63e+12,1.59e+12,4.96e+12,9.03e+11,1.29e+12,1.56e+12,3.81e+12,7.64e+12,7.11e+11,1.17e+12,7.57e+12,7.64e+12,3.860245792
"5135","United States of America",1996,"centrist","centrist","yes","yes","Western Europe and North America",1,1,268984347," US Dollar ",29912,1.09e+11,3.08e+10,3.18e+11,8.68e+11,6.42e+12,1.17e+12,1.75e+12,1.72e+12,5.24e+12,9.64e+11,1.32e+12,1.61e+12,4.04e+12,8.05e+12,7.43e+11,1.24e+12,8.05e+12,8.07e+12,3.554982206
"5136","United States of America",1997,"centrist","centrist","yes","yes","Western Europe and North America",1,1,272395438," US Dollar ",31532,1.09e+11,7.0926e+10,3.4e+11,9.54e+11,6.76e+12,1.22e+12,1.92e+12,1.85e+12,5.54e+12,1.06e+12,1.38e+12,1.67e+12,4.34e+12,8.58e+12,7.84e+11,1.33e+12,8.59e+12,8.58e+12,3.405562244
"5137","United States of America",1998,"centrist","centrist","yes","yes","Western Europe and North America",1,1,275835018," US Dollar ",33119,9.98e+10,6.3719e+10,3.8e+11,9.53e+11,7.14e+12,1.27e+12,2.08e+12,2.02e+12,5.88e+12,1.12e+12,1.43e+12,1.7e+12,4.59e+12,9.06e+12,8.63e+11,1.43e+12,9.14e+12,9.06e+12,3.201558499
"5138","United States of America",1999,"centrist","centrist","yes","yes","Western Europe and North America",1,1,279181581," US Dollar ",34710,9.26e+10,6.0816e+10,4.18e+11,9.93e+11,7.64e+12,1.35e+12,2.26e+12,2.19e+12,6.28e+12,1.25e+12,1.49e+12,1.78e+12,4.9e+12,9.63e+12,9.39e+11,1.5e+12,9.69e+12,9.63e+12,3.085676783
"5139","United States of America",2000,"centrist","centrist","yes","yes","Western Europe and North America",1,1,282398554," US Dollar ",36770,9.83e+10,5.4544e+10,4.61e+11,1.1e+12,8.2e+12,1.44e+12,2.43e+12,2.37e+12,6.77e+12,1.48e+12,1.55e+12,1.87e+12,5.27e+12,1.03e+13,9.56e+11,1.6e+12,1.04e+13,1.03e+13,3.112242147
"5140","United States of America",2001,"rightist","rightist","yes","yes","Western Europe and North America",1,1,285470493," US Dollar ",37643,9.98e+10,-3.8284e+10,4.86e+11,1.03e+12,8.61e+12,1.54e+12,2.35e+12,2.39e+12,7.07e+12,1.4e+12,1.47e+12,1.81e+12,5.58e+12,1.06e+13,9.89e+11,1.62e+12,1.07e+13,1.06e+13,3.123809803
"5141","United States of America",2002,"rightist","rightist","yes","yes","Western Europe and North America",1,1,288350252," US Dollar ",38329,9.59e+10,1.9974e+10,4.94e+11,9.98e+11,8.99e+12,1.65e+12,2.37e+12,2.35e+12,7.35e+12,1.44e+12,1.47e+12,1.79e+12,5.86e+12,1.09e+13,1.03e+12,1.66e+12,1.11e+13,1.09e+13,3.447618099
"5142","United States of America",2003,"rightist","rightist","yes","yes","Western Europe and North America",1,1,291109820," US Dollar ",39624,1.15e+11,1.4094e+10,5.25e+11,1.04e+12,9.49e+12,1.75e+12,2.49e+12,2.48e+12,7.74e+12,1.56e+12,1.52e+12,1.88e+12,6.14e+12,1.15e+13,1.07e+12,1.73e+12,1.15e+13,1.15e+13,3.827161045
"5143","United States of America",2004,"rightist","rightist","yes","yes","Western Europe and North America",1,1,293947885," US Dollar ",41904,1.44e+11,6.4068e+10,5.85e+11,1.18e+12,1.01e+13,1.85e+12,2.77e+12,2.7e+12,8.23e+12,1.81e+12,1.61e+12,2.01e+12,6.49e+12,1.22e+13,1.16e+12,1.84e+12,1.23e+13,1.22e+13,4.016312736
"5144","United States of America",2005,"rightist","rightist","yes","yes","Western Europe and North America",1,1,296842670," US Dollar ",44355,1.3e+11,5.7513e+10,6.52e+11,1.3e+12,1.07e+13,1.96e+12,3.05e+12,2.99e+12,8.77e+12,2.04e+12,1.69e+12,2.15e+12,6.94e+12,1.3e+13,1.22e+12,1.95e+12,1.32e+13,1.3e+13,4.089231875
"5145","United States of America",2006,"rightist","rightist","yes","yes","Western Europe and North America",1,1,299753098," US Dollar ",46927,1.26e+11,6.8989e+10,6.97e+11,1.47e+12,1.14e+13,2.07e+12,3.25e+12,3.18e+12,9.28e+12,2.26e+12,1.79e+12,2.33e+12,7.33e+12,1.38e+13,1.28e+12,2.06e+12,1.41e+13,1.38e+13,4.041342302
"5146","United States of America",2007,"rightist","rightist","yes","yes","Western Europe and North America",1,1,302743399," US Dollar ",48061,1.46e+11,3.3951e+10,7.16e+11,1.66e+12,1.19e+13,2.2e+12,3.27e+12,3.23e+12,9.75e+12,2.4e+12,1.85e+12,2.43e+12,7.71e+12,1.45e+13,1.35e+12,2.12e+12,1.46e+13,1.45e+13,4.073350515
"5147","United States of America",2008,"rightist","rightist","yes","yes","Western Europe and North America",1,1,305694910," US Dollar ",48146,1.46e+11,-2.9242e+10,6.49e+11,1.84e+12,1.24e+13,2.35e+12,3.11e+12,3.14e+12,1.01e+13,2.58e+12,1.8e+12,2.47e+12,7.95e+12,1.48e+13,1.42e+12,2.13e+12,1.47e+13,1.48e+13,4.446595522
"5148","United States of America",2009,"centrist","centrist","yes","yes","Western Europe and North America",1,1,308512035," US Dollar ",46761,1.29e+11,-1.51e+11,5.65e+11,1.58e+12,1.23e+13,2.43e+12,2.57e+12,2.72e+12,9.89e+12,2e+12,1.7e+12,2.27e+12,8.09e+12,1.45e+13,1.38e+12,2.05e+12,1.44e+13,1.45e+13,4.875768359
"5149","United States of America",2010,"centrist","centrist","yes","yes","Western Europe and North America",1,1,311182845," US Dollar ",48756,1.45e+11,5.3917e+10,5.26e+11,1.86e+12,1.28e+13,2.51e+12,2.81e+12,2.76e+12,1.03e+13,2.39e+12,1.8e+12,2.43e+12,8.35e+12,1.5e+13,1.45e+12,2.15e+12,1.52e+13,1.5e+13,4.904023006
"5150","United States of America",2011,"centrist","centrist","yes","yes","Western Europe and North America",1,1,313876608," US Dollar ",50497,1.79e+11,4.6262e+10,5.26e+11,2.12e+12,1.32e+13,2.51e+12,2.97e+12,2.92e+12,1.07e+13,2.7e+12,1.87e+12,2.56e+12,8.61e+12,1.56e+13,1.49e+12,2.23e+12,1.59e+13,1.56e+13,4.822441976
"5151","United States of America",2012,"centrist","centrist","yes","yes","Western Europe and North America",1,1,316651321," US Dollar ",52662,1.79e+11,7.1212e+10,5.55e+11,2.22e+12,1.36e+13,2.52e+12,3.24e+12,3.17e+12,1.1e+13,2.77e+12,1.93e+12,2.62e+12,9e+12,1.63e+13,1.54e+12,2.36e+12,1.67e+13,1.63e+13,4.46170997
"5152","United States of America",2013,"centrist","centrist","yes","yes","Western Europe and North America",1,1,319375166," US Dollar ",53819,2.14e+11,1.05e+11,5.89e+11,2.29e+12,1.39e+13,2.53e+12,3.43e+12,3.32e+12,1.14e+13,2.77e+12,2e+12,2.72e+12,9.23e+12,1.68e+13,1.62e+12,2.47e+12,1.72e+13,1.68e+13,4.023705604
"5153","United States of America",2014,"centrist","centrist","yes","yes","Western Europe and North America",1,1,322033964," US Dollar ",56029,1.99e+11,8.3965e+10,6.38e+11,2.38e+12,1.44e+13,2.57e+12,3.65e+12,3.56e+12,1.18e+13,2.89e+12,2.05e+12,2.82e+12,9.65e+12,1.76e+13,1.68e+12,2.57e+12,1.8e+13,1.76e+13,3.678918174
"5154","United States of America",2015,"centrist","centrist","yes","yes","Western Europe and North America",1,1,324607776," US Dollar ",57488,1.8e+11,1.37e+11,6.95e+11,2.27e+12,1.49e+13,2.61e+12,3.86e+12,3.72e+12,1.23e+13,2.79e+12,2.13e+12,2.74e+12,1.01e+13,1.82e+13,1.82e+12,2.72e+12,1.87e+13,1.82e+13,3.464492926
"5155","United States of America",2016,"centrist","centrist","yes","yes","Western Europe and North America",1,1,327210198," US Dollar ",58129,1.66e+11,3.6259e+10,7.48e+11,2.23e+12,1.54e+13,2.66e+12,3.84e+12,3.81e+12,1.27e+13,2.74e+12,2.1e+12,2.67e+12,1.04e+13,1.87e+13,1.92e+12,2.77e+12,1.9e+13,1.87e+13,3.402602462
"5156","United States of America",2017,"rightist","rightist","yes","yes","Western Europe and North America",1,1,329791231," US Dollar ",60297,1.75e+11,3.219e+10,8.01e+11,2.39e+12,1.6e+13,2.73e+12,4.05e+12,4.02e+12,1.32e+13,2.92e+12,2.2e+12,2.84e+12,1.08e+13,1.95e+13,2e+12,2.86e+12,1.99e+13,1.95e+13,3.297723571
"5157","United States of America",2018,"rightist","rightist","yes","yes","Western Europe and North America",1,1,332140037," US Dollar ",63038,1.74e+11,5.9089e+10,8.47e+11,2.54e+12,1.68e+13,2.87e+12,4.35e+12,4.3e+12,1.39e+13,3.13e+12,2.34e+12,3.03e+12,1.14e+13,2.05e+13,2.13e+12,2.98e+12,2.09e+13,2.05e+13,3.304000619
"5158","United States of America",2019,"rightist","rightist","yes","yes","Western Europe and North America",1,1,334319671," US Dollar ",65101,1.6e+11,7.2789e+10,9.04e+11,2.54e+12,1.74e+13,3.01e+12,4.56e+12,4.49e+12,1.44e+13,3.12e+12,2.37e+12,3.06e+12,1.19e+13,2.14e+13,2.25e+12,3.12e+12,2.18e+13,2.14e+13,3.412158459
"5159","United States of America",2020,"rightist","rightist","yes","yes","Western Europe and North America",1,1,335942003," US Dollar ",63917,1.62e+11,-5.5822e+10,8.94e+11,2.15e+12,1.73e+13,3.14e+12,4.43e+12,4.49e+12,1.41e+13,2.78e+12,2.24e+12,2.84e+12,1.2e+13,2.11e+13,2.22e+12,2.99e+12,2.15e+13,2.11e+13,3.650513734
"5160","Uruguay",1990,"rightist","rightist","yes","yes","Latin America and Caribbean",1.169484167,1.169484167,3117012," Peso Uruguayo ",2868,910820193,15534172,322506244,2053186061,7750990165,1148966738,1121118591,1105584418,6602023428,1832162244,1913947150,2086796253,3611598972,8616213194,551228633,1133262898,8939292108,9239418920,3.527401664
"5161","Uruguay",1991,"rightist","rightist","yes","yes","Latin America and Caribbean",2.017663333,2.017663333,3135374," Peso Uruguayo ",3477,982082749,188230479,454740908,2175856614,9355684182,1335717185,1656985869,1468755389,8019966997,2179335846,2271421882,2526054486,4304924920,10282326236,666860227,1347662948,10902192898,11095737334,2.394712193
"5162","Uruguay",1992,"rightist","rightist","yes","yes","Latin America and Caribbean",3.024811667,3.024811667,3153732," Peso Uruguayo ",4457,1090429023,180450587,733363355,2470760723,12095453381,1471943421,2421436441,2240985854,10623509959,2751875466,2778920675,3112423384,5027199219,13041179257,909364081,2168400196,14054805675,14222511106,2.849514812
"5163","Uruguay",1993,"rightist","rightist","yes","yes","Latin America and Caribbean",3.941091667,3.941091667,3171747," Peso Uruguayo ",5171,1061370650,154968557,974752745,2692235651,14248002507,1802503027,2867863129,2712894572,12445499480,3194875727,2756011599,3128309433,6810870126,15741677235,1060009689,2706364592,16402364557,16568270579,2.792398452
"5164","Uruguay",1994,"rightist","rightist","yes","yes","Latin America and Caribbean",5.043916667,5.043916667,3189945," Peso Uruguayo ",5976,1330129601,274609755,1158466037,3240999687,16594959617,2047152488,3389580114,3114970360,14547807129,3878015500,2871980787,3369229000,7651393619,17967577289,1262029264,3196329768,19063823028,19298684424,2.57770557
"5165","Uruguay",1995,"centrist","centrist","yes","yes","Latin America and Caribbean",6.349,6.349,3208300," Peso Uruguayo ",6579,1597094614,434827180,1173666219,3439702326,18316548976,2254409321,3633940318,3199113138,16062139655,4013483258,3308828106,3954573465,8482565929,19783750493,1419274850,3156575415,21108603491,21312174665,2.714636675
"5166","Uruguay",1996,"centrist","centrist","yes","yes","Latin America and Caribbean",7.971833333,7.971833333,3226633," Peso Uruguayo ",6968,1579573838,310676410,1248383791,3786297607,19500512214,2593508289,3821238039,3510561629,16907003925,4435946679,3440673677,4136546102,9140074668,20902969002,1561596730,3236793873,22483883608,22657097698,2.80593839
"5167","Uruguay",1997,"centrist","centrist","yes","yes","Latin America and Caribbean",9.441833333,9.441833333,3245069," Peso Uruguayo ",7327,1570370126,194500012,1317862385,4184600422,20600889516,2646648948,4037772757,3843272745,17954240568,4853524306,3567320753,4320706431,9679706131,22050595329,1722019700,3439930557,23778024426,23969738389,2.399720747
"5168","Uruguay",1998,"centrist","centrist","yes","yes","Latin America and Caribbean",10.47191667,10.47191667,3262683," Peso Uruguayo ",7716,1732268273,242301494,1544319871,4168340071,21695443846,2766564462,4401298120,4158996625,18928879384,4879194243,3597513636,4397520957,10278572722,23452931857,1883418827,3616831207,25175983023,25385887793,2.258133682
"5169","Uruguay",1999,"centrist","centrist","yes","yes","Latin America and Caribbean",11.3393,11.3393,3278963," Peso Uruguayo ",7301,1394724542,-38997116,1638866597,3621017170,21133641406,2923963560,3615655287,3654652404,18209677846,4386373057,3219951849,3954702936,10096913390,22367006164,1972943656,3308855044,23938955667,23983931989,2.394460971
"5170","Uruguay",2000,"rightist","rightist","yes","yes","Latin America and Caribbean",12.09959167,12.09959167,3292224," Peso Uruguayo ",6912,1368070961,31571313,1447486864,3811037700,20280932346,2820095169,3299532835,3267961522,17460837177,4568253336,2857203859,3583912432,9911651013,21308149407,1945768142,3051259994,22757048964,22823249545,2.435977288
"5171","Uruguay",2001,"rightist","rightist","yes","yes","Latin America and Caribbean",13.31911667,13.31911667,3300939," Peso Uruguayo ",6311,1167554905,140249541,1225156323,3511944611,18468717270,2610683641,2994342718,2854093177,15858033628,4076246298,2648824309,3359050463,9335244454,19526189424,1792536292,2646646987,20830660692,20898758301,2.502577662
"5172","Uruguay",2002,"rightist","rightist","yes","yes","Latin America and Caribbean",21.25696667,21.25696667,3306441," Peso Uruguayo ",4139,1024525293,97897317,698500413,2805903633,11662529461,1680108012,1778758023,1680860706,9982421449,2640687210,1779745934,2276197670,5958125728,12696451109,1157220613,1581881391,13684031431,13606503907,2.53014006
"5173","Uruguay",2003,"rightist","rightist","yes","yes","Latin America and Caribbean",28.20868333,28.20868333,3310202," Peso Uruguayo ",3491,1161053836,323517404,522498687,3304408040,9839842460,1444165242,1831705485,1508188082,8395677218,2930303376,1791292398,2259305805,4636164987,11050886293,1011567951,1460295027,11555058992,12045652609,2.237545322
"5174","Uruguay",2004,"rightist","rightist","yes","yes","Latin America and Caribbean",28.70373333,28.70373333,3313801," Peso Uruguayo ",3952,1505062059,424404723,611627756,4395003205,10919485502,1506180381,2390803984,1966399260,9413305122,4018919722,2039630153,2458859730,4840279778,12277373466,1110064661,1751479482,13095439385,13686372969,2.040728013
"5175","Uruguay",2005,"leftist","leftist","yes","yes","Latin America and Caribbean",24.4786,24.4786,3317665," Peso Uruguayo ",5083,1518526386,199888883,961738008,5279019225,13954678781,1898719698,3073010711,2873121829,12055959083,4943828487,2578823952,3166337536,6201112400,15493551919,1436887731,2208949858,16863015042,17362839378,2.000385866
"5176","Uruguay",2006,"leftist","leftist","yes","yes","Latin America and Caribbean",24.07335833,24.07335833,3322282," Peso Uruguayo ",5762,1745286196,239559430,1175448793,5932117905,16038726074,2209579539,3810270205,3570710775,13829146536,6201627456,2847504659,3307527720,7042777303,17348078149,1593421220,2483616917,19142821438,19579486729,2.006178078
"5177","Uruguay",2007,"leftist","leftist","yes","yes","Latin America and Caribbean",23.471025,23.471025,3328651," Peso Uruguayo ",6877,1989746933,222018425,1503300346,6810226652,19080376762,2687569035,4571168068,4349149643,16392807728,7051247229,3215453948,4031893792,8320389852,20839829459,1818582699,3175915837,22892481261,23410566858,1.777167088
"5178","Uruguay",2008,"leftist","leftist","yes","yes","Latin America and Caribbean",20.94931667,20.94931667,3336126," Peso Uruguayo ",8830,2784253106,806183813,2056868999,9171516334,24776989544,3708665120,7047437506,6241253692,21068324424,10629702321,4538811528,4856712590,10839431991,27200873056,2285420606,4378185764,29459385708,30366193329,1.869524688
"5179","Uruguay",2009,"leftist","leftist","yes","yes","Latin America and Caribbean",22.56798333,22.56798333,3344156," Peso Uruguayo ",9157,2497095073,278624807,2346908858,8579853908,25192990955,4098106536,6213404092,5934779285,21094884420,8325289736,4691690810,5276843670,11783796616,28602690639,2273663501,4424382920,30622762778,31660914910,1.82261338
"5180","Uruguay",2010,"leftist","leftist","yes","yes","Latin America and Caribbean",20.059275,20.059275,3352651," Peso Uruguayo ",11568,2901316224,135996939,2967156091,10612148246,32068706371,5094351615,7818278577,7682281638,26974354756,10214576549,5449798161,6914120276,15106628234,36246103115,2848557587,5508324703,38782009818,40284556645,1.875807858
"5181","Uruguay",2011,"leftist","leftist","yes","yes","Latin America and Caribbean",19.31420833,19.31420833,3361637," Peso Uruguayo ",13932,4386113678,994120547,3312617861,13349725964,38355666714,6304412499,10121939403,9127818857,32051254215,13227960387,6032660345,7161598532,18410605932,43509043255,3513631285,6724475966,46834076704,48628994741,1.719748932
"5182","Uruguay",2012,"leftist","leftist","yes","yes","Latin America and Caribbean",20.310575,20.310575,3371133," Peso Uruguayo ",15073,4466685527,744779412,3872740563,14745253866,41652259117,7220558339,11998004805,11253225393,34431700778,15791992268,6088958733,6840648313,20562596323,47127472751,4001519784,7383282241,50812417838,52699330576,1.803669825
"5183","Uruguay",2013,"leftist","leftist","yes","yes","Latin America and Caribbean",20.48160833,20.48160833,3381180," Peso Uruguayo ",17003,4868773542,956891265,4141116417,15705745625,47166147772,8503408504,13351637153,12394745887,38662739269,16484984528,6246974885,7830867332,23706825696,53391858335,4490418680,8353856669,57490469096,59963430298,1.816551302
"5184","Uruguay",2014,"leftist","leftist","yes","yes","Latin America and Caribbean",23.246025,23.246025,3391662," Peso Uruguayo ",17022,4436835604,611324729,3758674159,16593512802,47385256016,8826515566,12658860846,12047536117,38558740451,16337662297,6616905264,8259592367,24321346397,53683996015,4646793096,8260754393,57734405270,60484771781,1.807429456
"5185","Uruguay",2015,"leftist","leftist","yes","yes","Latin America and Caribbean",27.32736667,27.32736667,3402818," Peso Uruguayo ",16058,3893831424,764410514,3103037544,15534241609,44328771785,8548969045,11066739330,10302328815,35779802740,13985609228,6634433002,8091522951,23417344042,50753732170,4629994650,7618001559,54644137800,57080759095,1.820588136
"5186","Uruguay",2016,"leftist","leftist","yes","yes","Latin America and Caribbean",30.1626,30.1626,3413766," Peso Uruguayo ",15978,3832852511,256125358,2798381071,15427745685,44192314126,9139060500,9990512278,9734386921,35053253626,12373919600,6273402963,7990451070,23855686482,50951120587,4816005190,7657744264,54544470048,57236652490,1.724565115
